doc_id,language,resource_level,model_pair,labse_published,labse_pooled,labse_aligned
cancer/after-a-lung-cancer-diagnosis,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9878398776054382,0.9953545331954956,0.9643034636974335
cancer/after-a-lung-cancer-diagnosis,vietnamese,high,gpt-5.1 vs kimi-k2,0.9729912877082825,0.9925742149353027,0.9078545967737833
cancer/after-a-lung-cancer-diagnosis,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9826417565345764,0.9948732256889343,0.913973460594813
cancer/after-a-lung-cancer-diagnosis,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.982485294342041,0.9964415431022644,0.9735901735045693
cancer/after-a-lung-cancer-diagnosis,vietnamese,high,gemini-3-pro vs kimi-k2,0.9699020385742188,0.9944884777069092,0.9111836055914561
cancer/after-a-prostate-cancer-diagnosis,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9819365739822388,0.9836338758468628,0.8171570930216048
cancer/after-a-prostate-cancer-diagnosis,arabic,medium,gemini-3-pro vs gpt-5.1,0.9852901101112366,0.9920576810836792,0.9226201838917203
cancer/after-a-prostate-cancer-diagnosis,arabic,medium,gpt-5.1 vs kimi-k2,0.9863240122795105,0.9918920993804932,0.9120399554570516
cancer/after-a-prostate-cancer-diagnosis,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.99452143907547,0.9835449457168579,0.8393724428282844
cancer/after-a-prostate-cancer-diagnosis,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9917349219322205,0.9925655722618103,0.9370935186743736
cancer/after-a-prostate-cancer-diagnosis,arabic,medium,gemini-3-pro vs kimi-k2,0.9915037751197815,0.9908456206321716,0.914455278052224
cancer/after-a-prostate-cancer-diagnosis,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9907403588294983,0.9907403588294983,0.9907403588294983
cancer/after-a-prostate-cancer-diagnosis,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9902539849281311,0.9902539849281311,0.9902539849281311
cancer/after-a-prostate-cancer-diagnosis,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.9833153486251831,0.9833154082298279,0.9833154082298279
cancer/after-a-prostate-cancer-diagnosis,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9862167835235596,0.9862167239189148,0.9862167239189148
cancer/after-a-prostate-cancer-diagnosis,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9845375418663025,0.9845375418663025,0.9845375418663025
cancer/after-a-prostate-cancer-diagnosis,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.9868495464324951,0.9868496060371399,0.9868496060371399
cancer/after-a-prostate-cancer-diagnosis,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9701652526855469,0.9937798976898193,0.9241227209568024
cancer/after-a-prostate-cancer-diagnosis,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.9775621891021729,0.9971756935119629,0.9823215484619141
cancer/after-a-prostate-cancer-diagnosis,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9790169596672058,0.9939002394676208,0.9540225327014923
cancer/after-a-prostate-cancer-diagnosis,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.9764568209648132,0.995509147644043,0.9340015828609467
cancer/after-a-prostate-cancer-diagnosis,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.9766099452972412,0.9943094253540039,0.9508828520774841
cancer/after-a-prostate-cancer-diagnosis,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9763285517692566,0.9948059916496277,0.9639491140842438
cancer/after-a-prostate-cancer-diagnosis,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9730120301246643,0.9901515245437622,0.9403431500707354
cancer/after-a-prostate-cancer-diagnosis,korean,medium,gemini-3-pro vs gpt-5.1,0.9843457937240601,0.9924840927124023,0.9292286889893668
cancer/after-a-prostate-cancer-diagnosis,korean,medium,gpt-5.1 vs kimi-k2,0.9654622673988342,0.989352285861969,0.9246654084750584
cancer/after-a-prostate-cancer-diagnosis,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9733912944793701,0.9944836497306824,0.9711014032363892
cancer/after-a-prostate-cancer-diagnosis,korean,medium,claude-opus-4.5 vs kimi-k2,0.9826108813285828,0.9954532980918884,0.9742517045566014
cancer/after-a-prostate-cancer-diagnosis,korean,medium,gemini-3-pro vs kimi-k2,0.9684460759162903,0.9936540126800537,0.9698266131537301
cancer/after-a-prostate-cancer-diagnosis,russian,high,claude-opus-4.5 vs gpt-5.1,0.9892154932022095,0.995104968547821,0.9485595027605692
cancer/after-a-prostate-cancer-diagnosis,russian,high,gemini-3-pro vs gpt-5.1,0.9835690259933472,0.9887449741363525,0.9063102470503913
cancer/after-a-prostate-cancer-diagnosis,russian,high,gpt-5.1 vs kimi-k2,0.9898001551628113,0.996587336063385,0.9746713042259216
cancer/after-a-prostate-cancer-diagnosis,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9893963932991028,0.99117112159729,0.9153316352102492
cancer/after-a-prostate-cancer-diagnosis,russian,high,claude-opus-4.5 vs kimi-k2,0.9919535517692566,0.9944605827331543,0.9380588928858439
cancer/after-a-prostate-cancer-diagnosis,russian,high,gemini-3-pro vs kimi-k2,0.9831576943397522,0.9909781217575073,0.9090483983357748
cancer/after-a-prostate-cancer-diagnosis,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9979613423347473,0.9989789128303528,0.9881068706512451
cancer/after-a-prostate-cancer-diagnosis,spanish,high,gemini-3-pro vs gpt-5.1,0.9965412616729736,0.9986405372619629,0.9768062353134155
cancer/after-a-prostate-cancer-diagnosis,spanish,high,gpt-5.1 vs kimi-k2,0.9978465437889099,0.9979832768440247,0.9742194235324859
cancer/after-a-prostate-cancer-diagnosis,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.9961436986923218,0.9982656240463257,0.9750616908073425
cancer/after-a-prostate-cancer-diagnosis,spanish,high,claude-opus-4.5 vs kimi-k2,0.998451828956604,0.9980921149253845,0.975330901145935
cancer/after-a-prostate-cancer-diagnosis,spanish,high,gemini-3-pro vs kimi-k2,0.9962308406829834,0.9972657561302185,0.9556085288524627
cancer/after-a-prostate-cancer-diagnosis,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9912413954734802,0.9929303526878357,0.924645185470581
cancer/after-a-prostate-cancer-diagnosis,tagalog,low,gemini-3-pro vs gpt-5.1,0.9887498617172241,0.991741955280304,0.9049003666097467
cancer/after-a-prostate-cancer-diagnosis,tagalog,low,gpt-5.1 vs kimi-k2,0.9892997145652771,0.9920138120651245,0.9145360263911161
cancer/after-a-prostate-cancer-diagnosis,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.9902172088623047,0.9977545142173767,0.9695127931508151
cancer/after-a-prostate-cancer-diagnosis,tagalog,low,claude-opus-4.5 vs kimi-k2,0.9936840534210205,0.995530366897583,0.9304051507603038
cancer/after-a-prostate-cancer-diagnosis,tagalog,low,gemini-3-pro vs kimi-k2,0.9859665632247925,0.9946592450141907,0.9195566231554205
cancer/after-a-prostate-cancer-diagnosis,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9695764183998108,0.9919013977050781,0.9366855896436251
cancer/after-a-prostate-cancer-diagnosis,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9724510312080383,0.9919039011001587,0.9251570190702166
cancer/after-a-prostate-cancer-diagnosis,vietnamese,high,gpt-5.1 vs kimi-k2,0.9604318737983704,0.9939634799957275,0.8866621118325454
cancer/after-a-prostate-cancer-diagnosis,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9896252155303955,0.9899385571479797,0.9086134816919055
cancer/after-a-prostate-cancer-diagnosis,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.9883273839950562,0.9921029210090637,0.8815022088014163
cancer/after-a-prostate-cancer-diagnosis,vietnamese,high,gemini-3-pro vs kimi-k2,0.9865784645080566,0.9941930174827576,0.8712577436651502
cancer/checking-your-skin,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9824241995811462,0.9913405179977417,0.9668368101119995
cancer/checking-your-skin,arabic,medium,gemini-3-pro vs gpt-5.1,0.971627414226532,0.9690060615539551,0.9566085189580917
cancer/checking-your-skin,arabic,medium,gpt-5.1 vs kimi-k2,0.981703519821167,0.9932900667190552,0.9784069806337357
cancer/checking-your-skin,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.9608029127120972,0.9663305282592773,0.9372602701187134
cancer/checking-your-skin,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9886971116065979,0.9915606379508972,0.9740548878908157
cancer/checking-your-skin,arabic,medium,gemini-3-pro vs kimi-k2,0.9680908918380737,0.9708422422409058,0.9573710262775421
cancer/checking-your-skin,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9884777665138245,0.9884777665138245,0.9884777665138245
cancer/checking-your-skin,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9864867925643921,0.9864867925643921,0.9864867925643921
cancer/checking-your-skin,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.990529477596283,0.9905295372009277,0.9905295372009277
cancer/checking-your-skin,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9909462332725525,0.9909461736679077,0.9909461736679077
cancer/checking-your-skin,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9926753640174866,0.9926754236221313,0.9926754236221313
cancer/checking-your-skin,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.9952804446220398,0.9952805638313293,0.9952805638313293
cancer/checking-your-skin,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9725797176361084,0.9856923818588257,0.9237636446952819
cancer/checking-your-skin,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.983190655708313,0.9892259240150452,0.9652404546737671
cancer/checking-your-skin,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9689104557037354,0.9812172651290894,0.900610089302063
cancer/checking-your-skin,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.9839324355125427,0.98953777551651,0.942508602142334
cancer/checking-your-skin,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.977896511554718,0.9895232915878296,0.9598644256591797
cancer/checking-your-skin,haitian_creole,low,gemini-3-pro vs kimi-k2,0.981878399848938,0.9845948219299316,0.9203866243362426
cancer/checking-your-skin,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9725027680397034,0.9414708018302917,0.7840963676571846
cancer/checking-your-skin,korean,medium,gemini-3-pro vs gpt-5.1,0.9768072962760925,0.9438397288322449,0.7876602560281754
cancer/checking-your-skin,korean,medium,gpt-5.1 vs kimi-k2,0.9839999079704285,0.9435582160949707,0.798830471932888
cancer/checking-your-skin,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9850465655326843,0.993965744972229,0.9859257141749064
cancer/checking-your-skin,korean,medium,claude-opus-4.5 vs kimi-k2,0.9785436987876892,0.9866668581962585,0.9642983873685201
cancer/checking-your-skin,korean,medium,gemini-3-pro vs kimi-k2,0.9762088656425476,0.9863452911376953,0.9657899339993795
cancer/checking-your-skin,russian,high,claude-opus-4.5 vs gpt-5.1,0.9924795627593994,0.9954394698143005,0.9834303110837936
cancer/checking-your-skin,russian,high,gemini-3-pro vs gpt-5.1,0.9917066097259521,0.9935871362686157,0.9728446751832962
cancer/checking-your-skin,russian,high,gpt-5.1 vs kimi-k2,0.9921502470970154,0.9956839680671692,0.9839252978563309
cancer/checking-your-skin,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9908254742622375,0.9922026991844177,0.9748682677745819
cancer/checking-your-skin,russian,high,claude-opus-4.5 vs kimi-k2,0.9953026175498962,0.9941757321357727,0.976772204041481
cancer/checking-your-skin,russian,high,gemini-3-pro vs kimi-k2,0.9881486892700195,0.9917846322059631,0.9638016521930695
cancer/checking-your-skin,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9945735335350037,0.9951028823852539,0.9757454037666321
cancer/checking-your-skin,spanish,high,gemini-3-pro vs gpt-5.1,0.9821727275848389,0.9887824058532715,0.9754953980445862
cancer/checking-your-skin,spanish,high,gpt-5.1 vs kimi-k2,0.995883047580719,0.9952695965766907,0.9755604505538941
cancer/checking-your-skin,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.9834425449371338,0.9897490739822388,0.9800459265708923
cancer/checking-your-skin,spanish,high,claude-opus-4.5 vs kimi-k2,0.9949530363082886,0.9984580874443054,0.9928215503692627
cancer/checking-your-skin,spanish,high,gemini-3-pro vs kimi-k2,0.9819329380989075,0.9905306696891785,0.9800750374794006
cancer/checking-your-skin,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9740950465202332,0.9916516542434692,0.9695093154907226
cancer/checking-your-skin,tagalog,low,gemini-3-pro vs gpt-5.1,0.9802871942520142,0.9944885969161987,0.977315354347229
cancer/checking-your-skin,tagalog,low,gpt-5.1 vs kimi-k2,0.9614071846008301,0.9900199770927429,0.9574958562850953
cancer/checking-your-skin,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.987655758857727,0.9931871891021729,0.9646066546440124
cancer/checking-your-skin,tagalog,low,claude-opus-4.5 vs kimi-k2,0.9891436696052551,0.9953970313072205,0.9810542702674866
cancer/checking-your-skin,tagalog,low,gemini-3-pro vs kimi-k2,0.9775969982147217,0.9928098320960999,0.9553883671760559
cancer/checking-your-skin,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9955036640167236,0.9957690238952637,0.9767256498336792
cancer/checking-your-skin,vietnamese,high,gemini-3-pro vs gpt-5.1,0.987488329410553,0.9885976314544678,0.8968631525834402
cancer/checking-your-skin,vietnamese,high,gpt-5.1 vs kimi-k2,0.9869481325149536,0.9848716855049133,0.9004088143507639
cancer/checking-your-skin,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9875684380531311,0.9865878224372864,0.8990201552708944
cancer/checking-your-skin,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.9880098104476929,0.9857127070426941,0.9081033567587534
cancer/checking-your-skin,vietnamese,high,gemini-3-pro vs kimi-k2,0.9902070164680481,0.9923669099807739,0.9574367900689443
cancer/chemotherapy-for-cancer,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9813585877418518,0.9956442713737488,0.9808539867401123
cancer/chemotherapy-for-cancer,arabic,medium,gemini-3-pro vs gpt-5.1,0.9810173511505127,0.9940180778503418,0.9689008951187134
cancer/chemotherapy-for-cancer,arabic,medium,gpt-5.1 vs kimi-k2,0.9722806811332703,0.9684690833091736,0.8610712885856628
cancer/chemotherapy-for-cancer,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.9927662014961243,0.9927248358726501,0.9651009202003479
cancer/chemotherapy-for-cancer,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9836656451225281,0.9700428247451782,0.8715380430221558
cancer/chemotherapy-for-cancer,arabic,medium,gemini-3-pro vs kimi-k2,0.9834821224212646,0.9684456586837769,0.849042397737503
cancer/chemotherapy-for-cancer,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9835399389266968,0.983539879322052,0.983539879322052
cancer/chemotherapy-for-cancer,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9834961891174316,0.9834961891174316,0.9834961891174316
cancer/chemotherapy-for-cancer,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.9691660404205322,0.969166100025177,0.969166100025177
cancer/chemotherapy-for-cancer,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9933009743690491,0.9933009743690491,0.9933009743690491
cancer/chemotherapy-for-cancer,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9812894463539124,0.9812894463539124,0.9812894463539124
cancer/chemotherapy-for-cancer,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.9765506982803345,0.9765506386756897,0.9765506386756897
cancer/chemotherapy-for-cancer,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9729796648025513,0.9861434102058411,0.959441876411438
cancer/chemotherapy-for-cancer,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.9681283831596375,0.9892231225967407,0.9783077597618103
cancer/chemotherapy-for-cancer,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9530574679374695,0.974696159362793,0.9387948870658874
cancer/chemotherapy-for-cancer,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.984784722328186,0.9936841726303101,0.9673256635665893
cancer/chemotherapy-for-cancer,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.9482852816581726,0.9747738838195801,0.9631482720375061
cancer/chemotherapy-for-cancer,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9436954259872437,0.9730552434921265,0.9371581673622131
cancer/chemotherapy-for-cancer,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9692076444625854,0.9826579689979553,0.9582462906837463
cancer/chemotherapy-for-cancer,korean,medium,gemini-3-pro vs gpt-5.1,0.976517379283905,0.9870254397392273,0.968546524643898
cancer/chemotherapy-for-cancer,korean,medium,gpt-5.1 vs kimi-k2,0.946306049823761,0.971386194229126,0.9359434843063354
cancer/chemotherapy-for-cancer,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9812186360359192,0.9880364537239075,0.9656935334205627
cancer/chemotherapy-for-cancer,korean,medium,claude-opus-4.5 vs kimi-k2,0.9689991474151611,0.9891479015350342,0.9670338779687881
cancer/chemotherapy-for-cancer,korean,medium,gemini-3-pro vs kimi-k2,0.9522222876548767,0.979102611541748,0.9413459151983261
cancer/chemotherapy-for-cancer,russian,high,claude-opus-4.5 vs gpt-5.1,0.9814581274986267,0.9873220920562744,0.9477484226226807
cancer/chemotherapy-for-cancer,russian,high,gemini-3-pro vs gpt-5.1,0.9653663635253906,0.9585061073303223,0.8388999819755554
cancer/chemotherapy-for-cancer,russian,high,gpt-5.1 vs kimi-k2,0.9812096953392029,0.9929142594337463,0.9790584921836853
cancer/chemotherapy-for-cancer,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9743545055389404,0.9597280025482178,0.855827933549881
cancer/chemotherapy-for-cancer,russian,high,claude-opus-4.5 vs kimi-k2,0.9882698059082031,0.9865794777870178,0.9522547364234925
cancer/chemotherapy-for-cancer,russian,high,gemini-3-pro vs kimi-k2,0.9651762247085571,0.9598388075828552,0.8498077034950257
cancer/chemotherapy-for-cancer,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9956459999084473,0.9804793000221252,0.8821258296569189
cancer/chemotherapy-for-cancer,spanish,high,gemini-3-pro vs gpt-5.1,0.994646430015564,0.9794874787330627,0.8767740825812022
cancer/chemotherapy-for-cancer,spanish,high,gpt-5.1 vs kimi-k2,0.9931884407997131,0.9788998961448669,0.8735661705334982
cancer/chemotherapy-for-cancer,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.997955858707428,0.9989442825317383,0.9950707077980041
cancer/chemotherapy-for-cancer,spanish,high,claude-opus-4.5 vs kimi-k2,0.9977423548698425,0.9985564351081848,0.9899049878120423
cancer/chemotherapy-for-cancer,spanish,high,gemini-3-pro vs kimi-k2,0.9965831637382507,0.9978534579277039,0.9894005060195923
cancer/chemotherapy-for-cancer,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9914082288742065,0.9970282316207886,0.9828984439373016
cancer/chemotherapy-for-cancer,tagalog,low,gemini-3-pro vs gpt-5.1,0.9854059219360352,0.9965497255325317,0.9798313875993093
cancer/chemotherapy-for-cancer,tagalog,low,gpt-5.1 vs kimi-k2,0.9573724269866943,0.9713063836097717,0.9480250378449758
cancer/chemotherapy-for-cancer,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.994170069694519,0.9975353479385376,0.9816096027692159
cancer/chemotherapy-for-cancer,tagalog,low,claude-opus-4.5 vs kimi-k2,0.9523026347160339,0.9720578193664551,0.9520208040873209
cancer/chemotherapy-for-cancer,tagalog,low,gemini-3-pro vs kimi-k2,0.9478387832641602,0.9717473983764648,0.9428455432256063
cancer/chemotherapy-for-cancer,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9866217374801636,0.994218647480011,0.9638793553624835
cancer/chemotherapy-for-cancer,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9884434342384338,0.9933673143386841,0.9548418947628566
cancer/chemotherapy-for-cancer,vietnamese,high,gpt-5.1 vs kimi-k2,0.976090669631958,0.9917235374450684,0.957865127495357
cancer/chemotherapy-for-cancer,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9924177527427673,0.9965477585792542,0.9790798595973423
cancer/chemotherapy-for-cancer,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.9790230393409729,0.9886288642883301,0.938288654599871
cancer/chemotherapy-for-cancer,vietnamese,high,gemini-3-pro vs kimi-k2,0.9732635617256165,0.9866549372673035,0.9260826877185276
cancer/getting-help-for-nausea-and-vomiting,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9881511926651001,0.994471549987793,0.9833994388580323
cancer/getting-help-for-nausea-and-vomiting,arabic,medium,gemini-3-pro vs gpt-5.1,0.9746082425117493,0.9841221570968628,0.9679882407188416
cancer/getting-help-for-nausea-and-vomiting,arabic,medium,gpt-5.1 vs kimi-k2,0.9844619631767273,0.9928944706916809,0.9790591716766357
cancer/getting-help-for-nausea-and-vomiting,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.9729817509651184,0.9851536154747009,0.9733119964599609
cancer/getting-help-for-nausea-and-vomiting,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9867107272148132,0.9961085319519043,0.9829343795776367
cancer/getting-help-for-nausea-and-vomiting,arabic,medium,gemini-3-pro vs kimi-k2,0.971991240978241,0.9818223714828491,0.9595496654510498
cancer/getting-help-for-nausea-and-vomiting,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9721460938453674,0.9721461534500122,0.9721461534500122
cancer/getting-help-for-nausea-and-vomiting,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9927741885185242,0.9927741289138794,0.9927741289138794
cancer/getting-help-for-nausea-and-vomiting,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.9828963875770569,0.9828963875770569,0.9828963875770569
cancer/getting-help-for-nausea-and-vomiting,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9728022813796997,0.9728021621704102,0.9728021621704102
cancer/getting-help-for-nausea-and-vomiting,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9687657356262207,0.9687657952308655,0.9687657952308655
cancer/getting-help-for-nausea-and-vomiting,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.982823371887207,0.9828234314918518,0.9828234314918518
cancer/getting-help-for-nausea-and-vomiting,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9677674770355225,0.9874793291091919,0.9074496527512869
cancer/getting-help-for-nausea-and-vomiting,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.979415774345398,0.9946941137313843,0.9624836146831512
cancer/getting-help-for-nausea-and-vomiting,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9354718923568726,0.9585832357406616,0.827657421429952
cancer/getting-help-for-nausea-and-vomiting,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.9773373603820801,0.9916335344314575,0.9332870841026306
cancer/getting-help-for-nausea-and-vomiting,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.9319199919700623,0.9591799974441528,0.9018303950627645
cancer/getting-help-for-nausea-and-vomiting,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9468059539794922,0.9627646803855896,0.8576965630054474
cancer/getting-help-for-nausea-and-vomiting,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9224561452865601,0.9701024889945984,0.8909002542495728
cancer/getting-help-for-nausea-and-vomiting,korean,medium,gemini-3-pro vs gpt-5.1,0.9468214511871338,0.9763672947883606,0.9217511564493179
cancer/getting-help-for-nausea-and-vomiting,korean,medium,gpt-5.1 vs kimi-k2,0.933167576789856,0.9757068753242493,0.9122598469257355
cancer/getting-help-for-nausea-and-vomiting,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9725306630134583,0.9863251447677612,0.9602698683738708
cancer/getting-help-for-nausea-and-vomiting,korean,medium,claude-opus-4.5 vs kimi-k2,0.9767987132072449,0.9871529936790466,0.9606675654649734
cancer/getting-help-for-nausea-and-vomiting,korean,medium,gemini-3-pro vs kimi-k2,0.9744116067886353,0.9905444979667664,0.9768292903900146
cancer/getting-help-for-nausea-and-vomiting,russian,high,claude-opus-4.5 vs gpt-5.1,0.970552921295166,0.9889398217201233,0.9219964146614075
cancer/getting-help-for-nausea-and-vomiting,russian,high,gemini-3-pro vs gpt-5.1,0.975508987903595,0.990557074546814,0.9740759491920471
cancer/getting-help-for-nausea-and-vomiting,russian,high,gpt-5.1 vs kimi-k2,0.9797469973564148,0.9900808930397034,0.949160921573639
cancer/getting-help-for-nausea-and-vomiting,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9751808047294617,0.9920838475227356,0.9411807179450988
cancer/getting-help-for-nausea-and-vomiting,russian,high,claude-opus-4.5 vs kimi-k2,0.9800034761428833,0.99433833360672,0.963212251663208
cancer/getting-help-for-nausea-and-vomiting,russian,high,gemini-3-pro vs kimi-k2,0.9842166304588318,0.9925660490989685,0.9670195341110229
cancer/getting-help-for-nausea-and-vomiting,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9928654432296753,0.9936677813529968,0.9571382403373718
cancer/getting-help-for-nausea-and-vomiting,spanish,high,gemini-3-pro vs gpt-5.1,0.9954590201377869,0.9812952280044556,0.8761872138295855
cancer/getting-help-for-nausea-and-vomiting,spanish,high,gpt-5.1 vs kimi-k2,0.9882407188415527,0.9933047294616699,0.9577248791853586
cancer/getting-help-for-nausea-and-vomiting,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.9940420389175415,0.9818504452705383,0.8579356372356415
cancer/getting-help-for-nausea-and-vomiting,spanish,high,claude-opus-4.5 vs kimi-k2,0.9925028681755066,0.9984905123710632,0.9912379284699758
cancer/getting-help-for-nausea-and-vomiting,spanish,high,gemini-3-pro vs kimi-k2,0.9909032583236694,0.9794532656669617,0.8569317374910627
cancer/getting-help-for-nausea-and-vomiting,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9879766702651978,0.9930336475372314,0.9540418982505798
cancer/getting-help-for-nausea-and-vomiting,tagalog,low,gemini-3-pro vs gpt-5.1,0.9771015048027039,0.9876530170440674,0.953485518693924
cancer/getting-help-for-nausea-and-vomiting,tagalog,low,gpt-5.1 vs kimi-k2,0.9598736763000488,0.9740621447563171,0.8662459935460772
cancer/getting-help-for-nausea-and-vomiting,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.9830286502838135,0.9914560317993164,0.9756737947463989
cancer/getting-help-for-nausea-and-vomiting,tagalog,low,claude-opus-4.5 vs kimi-k2,0.9610680937767029,0.9802282452583313,0.8950892601694379
cancer/getting-help-for-nausea-and-vomiting,tagalog,low,gemini-3-pro vs kimi-k2,0.9572506546974182,0.9739001989364624,0.8851647973060608
cancer/getting-help-for-nausea-and-vomiting,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9835565686225891,0.9873527884483337,0.9179906323552132
cancer/getting-help-for-nausea-and-vomiting,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9836199879646301,0.9910343289375305,0.9194387346506119
cancer/getting-help-for-nausea-and-vomiting,vietnamese,high,gpt-5.1 vs kimi-k2,0.9757452011108398,0.9938957095146179,0.9578506946563721
cancer/getting-help-for-nausea-and-vomiting,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9909194707870483,0.9887416958808899,0.9142967909574509
cancer/getting-help-for-nausea-and-vomiting,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.975233793258667,0.9875166416168213,0.903032660484314
